fbr_id,cnic,full_name,reported_address,city,province,date,fiscal_year,declared_income_pkr,tax_paid_pkr,filer_status,declared_assets_pkr,income_source
FBR-2018-847612,54400-1000645-5,D. Butt,"House 284, Street 27, Hayatabad, Peshawar",Peshawar,KPK,2018-06-20,2018,737205,30918,Filer,279556,Agriculture
FBR-2018-631469,42101-1001164-8,Sana Iqbal Sahib,"House 734, Street 14, Satellite Town, Gujranwala",Gujranwala,Punjab,2018-11-17,2018,1129913,71157,Filer,2505657,Freelance
FBR-2018-535819,61101-1000951-7,Hamza Sheikh,"House 461, Street 9, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2018-07-15,2018,7975984,752055,Filer,11341242,Freelance
FBR-2022-491852,54400-1000299-3,R. Noor,"House 194, Street 13, People Colony, Faisalabad",Faisalabad,Punjab,2022-06-10,2022,15712553,3296,Non-Filer,4363906,Salary
FBR-2020-918344,45501-1001601-7,Mariam Malik,"House 366, Street 22, Jinnah Town, Quetta",Quetta,Balochistan,2020-03-09,2020,5738054,743557,Filer,5491896,Salary
FBR-2020-472251,54400-1000178-6,Chaudhry Hassan Khan,"House 729, Street 13, Peoples Colony, Gujranwala",Gujranwala,Punjab,2020-04-28,2020,1071269,71432,Filer,242117,Business
FBR-2018-394675,45501-1000905-5,Huma Ghani,"House 128, Street 4, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2018-08-31,2018,12259319,343124,Filer,11341648,Agriculture
FBR-2024-112743,42101-1000767-9,Khalid Malik,"House 538, Street 4, Civil Lines, Gujranwala",Gujranwala,Punjab,2024-11-08,2024,5182701,2274,Non-Filer,424701,Rental
FBR-2017-323066,17301-1000608-6,Hira Shah,"House 569, Street 11, Madina Town, Faisalabad",Faisalabad,Punjab,2017-11-11,2017,1594038,205627,Filer,4091929,Business
FBR-2022-196685,54400-1000145-5,Usman Malik,"House 440, Street 26, Satellite Town, Quetta",Quetta,Balochistan,2022-02-12,2022,365393,522,Late-Filer,743326,Freelance
FBR-2022-637238,17301-1001746-2,N. Raza,"House 625, Street 21, G-11, Islamabad",Islamabad,Islamabad,2022-10-22,2022,26927745,2210199,Filer,9233695,Rental
FBR-2026-619861,42101-1001037-9,M. Akhtar,"House 640, Street 35, Wapda Town, Gujranwala",Gujranwala,Punjab,2026-06-07,2026,657410,56307,Filer,736406,Freelance
FBR-2018-573689,45501-1001515-5,Zainab Ahmed Sahib,"House 202, Street 12, Gulgasht, Multan",Multan,Punjab,2018-11-22,2018,6420972,726695,Filer,5404387,Agriculture
FBR-2022-264320,42101-1000072-4,A. Raza,"House 935, Street 32, Hayatabad, Peshawar",Peshawar,KPK,2022-01-22,2022,2112732,2558,Non-Filer,4047236,Business
FBR-2019-203802,33100-1000691-7,M. Malik,"House 15, Street 17, Satellite Town, Gujranwala",Gujranwala,Punjab,2019-10-19,2019,1316319,129106,Filer,2736304,Agriculture
FBR-2018-584174,35202-1001503-1,Shazia Butt,"House 610, Street 3, G-11, Islamabad",Islamabad,Islamabad,2018-09-09,2018,885026,280,Non-Filer,1867197,Business
FBR-2021-447718,33100-1000657-9,Ahmed Baig,"House 859, Street 16, Gulbahar, Peshawar",Peshawar,KPK,2021-12-23,2021,2094161,259447,Filer,629370,Business
FBR-2017-449578,45501-1001288-6,Kamran Qureshi Sahib,"House 429, Street 34, Hayatabad, Peshawar",Peshawar,KPK,2017-12-10,2017,27382585,1504775,Filer,304896,Rental
FBR-2020-490582,17301-1000631-7,Muhammad Ahmed Sahib,"House 490, Street 35, Jinnah Town, Quetta",Quetta,Balochistan,2020-04-22,2020,744348,677,Non-Filer,178924,Unknown
FBR-2016-354565,54400-1001920-0,Huma Ghani,"House 777, Street 23, Saddar, Hyderabad",Hyderabad,Sindh,2016-05-28,2016,526820,1190,Late-Filer,702263,Business
FBR-2023-916121,61101-1000501-7,S. Qureshi,"House 516, Street 5, Jinnah Town, Quetta",Quetta,Balochistan,2023-01-06,2023,7158423,23382,Non-Filer,5314142,Freelance
FBR-2026-990520,42101-1001843-1,Asad Iqbal Sahib,"House 982, Street 34, Rohri, Sukkur",Sukkur,Sindh,2026-11-11,2026,486616,551,Non-Filer,1342745,Unknown
FBR-2022-141237,54400-1000910-0,Waseem Akram,"House 552, Street 17, Jinnah Town, Quetta",Quetta,Balochistan,2022-08-17,2022,1904112,177583,Filer,4158080,Agriculture
FBR-2026-760367,42101-1000641-7,Saad Qureshi,"House 421, Street 18, Bahria Enclave, Islamabad",Islamabad,Islamabad,2026-04-13,2026,5024188,142938,Filer,497853,Salary
FBR-2026-765950,33100-1001680-0,Waseem Akram Sahib,"House 800, Street 3, Bahadurabad, Karachi",Karachi,Sindh,2026-07-18,2026,2307882,10525,Non-Filer,3034159,Salary
FBR-2019-387715,61101-1000275-5,H. Ghani,"House 227, Street 25, Rohri, Sukkur",Sukkur,Sindh,2019-09-04,2019,2029443,8557,Non-Filer,588861,Freelance
FBR-2024-549221,45501-1000343-1,K. Qureshi,"House 643, Street 5, Model Town, Gujranwala",Gujranwala,Punjab,2024-07-25,2024,1322582,130866,Filer,2223084,Rental
FBR-2026-146773,61101-1000838-6,Shazia Butt Sahib,"House 481, Street 25, DHA Phase 6, Karachi",Karachi,Sindh,2026-08-30,2026,772340,97209,Filer,1101235,Rental
FBR-2019-889376,42101-1000619-3,Laiba Khan Sahib,"House 113, Street 25, Samungli Road, Quetta",Quetta,Balochistan,2019-02-04,2019,1185687,115201,Filer,1515501,Agriculture
FBR-2018-705473,61101-1001249-3,Chaudhry Laiba Khan,"House 634, Street 1, Gulberg, Faisalabad",Faisalabad,Punjab,2018-10-03,2018,15401537,510905,Filer,4957374,Unknown
FBR-2024-449162,54400-1000947-9,Chaudhry Ali Raza,"House 65, Street 13, Bosan Road, Multan",Multan,Punjab,2024-06-28,2024,671773,65201,Late-Filer,226105,Salary
FBR-2016-501431,61101-1001745-5,H. Ghani,"House 624, Street 10, Peoples Colony, Gujranwala",Gujranwala,Punjab,2016-01-07,2016,1287186,149104,Filer,1880278,Unknown
FBR-2017-973936,45501-1001702-4,Muneeb Akhtar,"House 612, Street 25, Saddar, Hyderabad",Hyderabad,Sindh,2017-07-03,2017,426976,2671,Filer,141145,Rental
FBR-2016-896182,45501-1000444-8,Laiba Khan,"House 147, Street 15, Nazimabad, Karachi",Karachi,Sindh,2016-04-28,2016,3169945,13297,Non-Filer,550377,Salary
FBR-2024-720379,45501-1001756-2,Hamza Sheikh Sahib,"House 728, Street 14, Military Road, Sukkur",Sukkur,Sindh,2024-03-05,2024,797284,504,Non-Filer,937599,Business
FBR-2018-341456,35202-1001858-6,Hassan Khan,"House 242, Street 1, Latifabad, Hyderabad",Hyderabad,Sindh,2018-08-28,2018,23256815,2040243,Filer,13226355,Business
FBR-2016-336319,54400-1001347-9,Maham Tariq,"House 234, Street 10, Wapda Town, Gujranwala",Gujranwala,Punjab,2016-11-25,2016,642995,40686,Filer,159536,Rental
FBR-2021-941513,54400-1000443-1,Asad Iqbal,"House 351, Street 28, People Colony, Faisalabad",Faisalabad,Punjab,2021-10-01,2021,435194,3586,Filer,639662,Rental
FBR-2021-670284,17301-1000652-4,M. Akhtar,"House 653, Street 22, Hussainabad, Hyderabad",Hyderabad,Sindh,2021-01-11,2021,824390,386,Non-Filer,602519,Agriculture
FBR-2025-268925,45501-1000222-4,Umer Farooq,"House 243, Street 11, PWD, Rawalpindi",Rawalpindi,Punjab,2025-10-30,2025,681918,46899,Filer,322209,Rental
FBR-2016-188569,33100-1001666-2,Taha Hussain Sahib,"House 656, Street 7, Brewery Road, Quetta",Quetta,Balochistan,2016-09-01,2016,6012373,24140,Non-Filer,5582908,Salary
FBR-2018-351986,35202-1001787-9,Chaudhry Ali Raza,"House 638, Street 35, DHA Phase 2, Islamabad",Islamabad,Islamabad,2018-09-27,2018,900014,102244,Filer,652418,Salary
FBR-2026-608633,54400-1000293-1,Hira Shah,"House 779, Street 18, Shah Rukn-e-Alam, Multan",Multan,Punjab,2026-06-09,2026,476788,2680,Filer,367489,Unknown
FBR-2018-738300,42101-1001730-0,Danish Butt Sahib,"House 940, Street 33, Madina Town, Faisalabad",Faisalabad,Punjab,2018-06-28,2018,925830,998,Non-Filer,117889,Agriculture
FBR-2024-921028,45501-1001396-2,Naveed Raza,"House 70, Street 3, Shah Rukn-e-Alam, Multan",Multan,Punjab,2024-01-29,2024,1740919,53516,Filer,973658,Agriculture
FBR-2024-782954,33100-1001629-3,R. Noor,"House 863, Street 18, Qasimabad, Hyderabad",Hyderabad,Sindh,2024-10-31,2024,4140230,455101,Filer,888467,Freelance
FBR-2020-547355,45501-1001546-2,Hamza Sheikh Sahib,"House 219, Street 6, Nazimabad, Karachi",Karachi,Sindh,2020-01-04,2020,2299099,278485,Filer,2976617,Agriculture
FBR-2025-891455,45501-1000824-8,Rabia Noor,"House 519, Street 19, Cantt, Multan",Multan,Punjab,2025-08-05,2025,1423523,52667,Filer,604654,Freelance
FBR-2025-569723,17301-1001399-3,Amna Chaudhry,"House 661, Street 3, DHA Multan, Multan",Multan,Punjab,2025-03-13,2025,6259547,229269,Filer,2741074,Salary
FBR-2019-237322,33100-1000964-8,Rabia Noor,"House 785, Street 32, DHA Phase 5, Lahore",Lahore,Punjab,2019-10-18,2019,547855,3896,Filer,125314,Unknown
FBR-2016-956831,17301-1000528-6,Hassan Khan,"House 17, Street 11, New Pind, Sukkur",Sukkur,Sindh,2016-07-29,2016,675480,86948,Late-Filer,689723,Agriculture
FBR-2017-439883,45501-1000775-5,Chaudhry Usman Malik,"House 475, Street 17, G-11, Islamabad",Islamabad,Islamabad,2017-09-07,2017,4505479,450452,Late-Filer,1023515,Business
FBR-2018-467968,54400-1001769-3,Rabia Noor,"House 343, Street 1, Gulberg, Lahore",Lahore,Punjab,2018-02-15,2018,23462700,2367085,Filer,667247,Freelance
FBR-2024-386750,33100-1000472-4,M. Tariq,"House 790, Street 24, Shah Rukn-e-Alam, Multan",Multan,Punjab,2024-09-07,2024,13136909,1395880,Late-Filer,6390968,Freelance
FBR-2022-273981,17301-1001677-9,Khalid Malik,"House 972, Street 31, DHA Multan, Multan",Multan,Punjab,2022-01-06,2022,776507,44259,Filer,232981,Unknown
FBR-2020-364730,33100-1001444-8,Chaudhry Sana Iqbal,"House 566, Street 35, Rohri, Sukkur",Sukkur,Sindh,2020-07-10,2020,216681,3644,Filer,159813,Unknown
FBR-2024-346415,33100-1000181-7,Hamza Sheikh,"House 247, Street 28, Satellite Town, Gujranwala",Gujranwala,Punjab,2024-12-30,2024,2503286,91236,Filer,5719411,Salary
FBR-2019-823649,35202-1001789-3,Bilal Ahmed,"House 944, Street 27, DHA Phase 5, Lahore",Lahore,Punjab,2019-09-25,2019,1140636,118697,Filer,287829,Business
FBR-2019-278428,33100-1000854-8,Nimra Aslam,"House 496, Street 4, Gulbahar, Peshawar",Peshawar,KPK,2019-09-23,2019,215171,710,Non-Filer,122725,Unknown
FBR-2025-717387,45501-1001553-1,Chaudhry Hira Shah,"House 422, Street 24, Satellite Town, Gujranwala",Gujranwala,Punjab,2025-03-18,2025,2100819,198698,Filer,372197,Agriculture
FBR-2023-121649,54400-1000157-9,Maham Tariq,"House 236, Street 20, Samungli Road, Quetta",Quetta,Balochistan,2023-02-10,2023,627162,72783,Filer,205706,Agriculture
FBR-2019-265528,33100-1001948-6,Asad Iqbal,"House 723, Street 32, Wapda Town, Gujranwala",Gujranwala,Punjab,2019-06-12,2019,2157828,276838,Filer,944415,Unknown
FBR-2020-941389,17301-1000532-4,Ayesha Khan Sahib,"House 276, Street 6, Chaklala, Rawalpindi",Rawalpindi,Punjab,2020-09-03,2020,728442,3223,Non-Filer,613695,Business
FBR-2017-751293,45501-1000598-6,Chaudhry Hassan Khan,"House 552, Street 1, Satellite Town, Quetta",Quetta,Balochistan,2017-07-17,2017,388084,3955,Late-Filer,152343,Freelance
FBR-2020-462733,54400-1000732-4,Khalid Malik,"House 744, Street 24, Bosan Road, Multan",Multan,Punjab,2020-04-06,2020,5803173,562299,Filer,1697054,Unknown
FBR-2016-834844,17301-1001830-0,Z. Ahmed,"House 330, Street 20, Wapda Town, Gujranwala",Gujranwala,Punjab,2016-05-08,2016,4817280,169182,Filer,8060102,Rental
FBR-2021-194866,61101-1001852-4,K. Malik,"House 872, Street 6, D Ground, Faisalabad",Faisalabad,Punjab,2021-10-29,2021,2452841,232252,Filer,6462383,Unknown
FBR-2023-591763,61101-1000818-6,Hira Shah Sahib,"House 819, Street 6, New Pind, Sukkur",Sukkur,Sindh,2023-01-06,2023,423331,374,Non-Filer,373743,Salary
FBR-2017-235396,35202-1001638-6,Kamran Qureshi,"House 753, Street 29, Gulgasht, Multan",Multan,Punjab,2017-10-03,2017,1467716,52428,Filer,220908,Unknown
FBR-2022-621920,45501-1000311-7,Naveed Raza,"House 379, Street 5, Peoples Colony, Gujranwala",Gujranwala,Punjab,2022-10-27,2022,1654365,8054,Non-Filer,3516526,Agriculture
FBR-2016-953143,35202-1001048-6,Shazia Butt Sahib,"House 286, Street 1, New Pind, Sukkur",Sukkur,Sindh,2016-02-21,2016,808822,100345,Filer,896349,Freelance
FBR-2018-707945,61101-1001809-3,Laiba Khan,"House 836, Street 31, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2018-06-17,2018,2253781,249396,Filer,1331044,Salary
FBR-2020-419027,17301-1001530-0,Sara Ahmed,"House 531, Street 20, Saddar, Rawalpindi",Rawalpindi,Punjab,2020-02-23,2020,1021433,105870,Filer,993438,Agriculture
FBR-2021-713778,35202-1001866-2,Chaudhry Saad Qureshi,"House 188, Street 13, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2021-05-18,2021,425473,1426,Late-Filer,399709,Salary
FBR-2019-118131,33100-1000855-5,Danish Butt Sahib,"House 699, Street 7, University Road, Peshawar",Peshawar,KPK,2019-05-20,2019,1026748,161,Non-Filer,471331,Unknown
FBR-2019-574057,42101-1000445-5,S. Ahmed,"House 536, Street 9, G-11, Islamabad",Islamabad,Islamabad,2019-07-20,2019,436987,4285,Filer,628675,Business
FBR-2021-259028,33100-1000794-8,Laiba Khan,"House 324, Street 13, Bahria Town, Lahore",Lahore,Punjab,2021-05-13,2021,989683,128098,Filer,155182,Business
FBR-2024-667096,33100-1000624-8,N. Hussain,"House 112, Street 34, Bahria Enclave, Islamabad",Islamabad,Islamabad,2024-03-06,2024,1419222,1171,Non-Filer,1107924,Business
FBR-2016-176906,35202-1001620-0,Z. Ahmed,"House 79, Street 25, Satellite Town, Quetta",Quetta,Balochistan,2016-05-02,2016,376620,189,Filer,283277,Rental
FBR-2016-478095,42101-1000924-8,N. Aslam,"House 179, Street 8, Bosan Road, Multan",Multan,Punjab,2016-02-27,2016,4116828,158347,Filer,1259832,Freelance
FBR-2025-292116,45501-1001465-5,Huma Ghani,"House 513, Street 14, DHA Phase 5, Lahore",Lahore,Punjab,2025-06-13,2025,2403722,172072,Filer,982784,Agriculture
FBR-2018-187049,35202-1001613-1,H. Khan,"House 594, Street 3, E-11, Islamabad",Islamabad,Islamabad,2018-03-04,2018,2162818,262753,Filer,2275998,Unknown
FBR-2022-403600,17301-1000985-5,Chaudhry Usman Malik,"House 725, Street 16, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2022-03-12,2022,477061,4291,Filer,209348,Agriculture
FBR-2022-674823,17301-1000342-4,A. Baig,"House 837, Street 4, Barrage Road, Sukkur",Sukkur,Sindh,2022-06-06,2022,673670,17579,Late-Filer,331926,Agriculture
FBR-2024-591055,33100-1001024-8,Sana Iqbal Sahib,"House 958, Street 13, Gulgasht, Multan",Multan,Punjab,2024-12-29,2024,1865052,6005,Non-Filer,630253,Business
FBR-2021-921149,17301-1001531-7,M. Malik,"House 317, Street 4, Military Road, Sukkur",Sukkur,Sindh,2021-03-21,2021,6369778,480198,Late-Filer,4202759,Rental
FBR-2023-115373,61101-1000165-5,S. Ahmed,"House 486, Street 9, Johar Town, Lahore",Lahore,Punjab,2023-08-25,2023,1527683,6589,Non-Filer,567219,Unknown
FBR-2018-735645,45501-1000559-3,Amna Chaudhry Sahib,"House 940, Street 5, F-10, Islamabad",Islamabad,Islamabad,2018-04-25,2018,7285598,382702,Filer,15784620,Business
FBR-2019-973781,35202-1000640-0,Zainab Ahmed Sahib,"House 855, Street 20, DHA Phase 6, Karachi",Karachi,Sindh,2019-03-10,2019,5882331,10505,Non-Filer,8555225,Rental
FBR-2026-258790,33100-1000940-0,Huma Ghani,"House 227, Street 25, Samungli Road, Quetta",Quetta,Balochistan,2026-11-23,2026,25134133,1175366,Filer,28476660,Salary
FBR-2021-679962,35202-1000456-2,Muhammad Ahmed,"House 926, Street 19, Model Town, Lahore",Lahore,Punjab,2021-08-23,2021,5040236,568474,Filer,1660482,Unknown
FBR-2026-580623,42101-1000067-9,K. Malik,"House 432, Street 21, Bahadurabad, Karachi",Karachi,Sindh,2026-10-30,2026,724508,41033,Late-Filer,1293886,Salary
FBR-2016-521970,35202-1001141-7,Taha Hussain,"House 670, Street 12, Bahria Town, Lahore",Lahore,Punjab,2016-07-07,2016,1154254,80615,Filer,924773,Business
FBR-2022-582632,33100-1001463-1,K. Qureshi,"House 144, Street 18, Military Road, Sukkur",Sukkur,Sindh,2022-04-23,2022,793555,1683,Non-Filer,924646,Business
FBR-2024-320383,33100-1001689-3,S. Iqbal,"House 747, Street 22, Model Town, Gujranwala",Gujranwala,Punjab,2024-06-09,2024,2077824,232324,Filer,155752,Business
FBR-2024-161386,35202-1001678-6,S. Butt,"House 622, Street 32, University Road, Peshawar",Peshawar,KPK,2024-09-19,2024,11944147,640542,Filer,4248176,Unknown
FBR-2020-468230,42101-1001169-3,Nimra Aslam,"House 278, Street 2, Canal Road, Faisalabad",Faisalabad,Punjab,2020-04-18,2020,1852383,8385,Non-Filer,1815069,Freelance
FBR-2021-644621,33100-1000835-5,Huma Ghani,"House 590, Street 9, Qasimabad, Hyderabad",Hyderabad,Sindh,2021-06-07,2021,1611406,4676,Non-Filer,1572393,Business
FBR-2024-391526,35202-1000037-9,Ali Raza,"House 284, Street 15, DHA Phase 6, Karachi",Karachi,Sindh,2024-03-17,2024,2419555,6758,Non-Filer,128263,Rental
FBR-2017-261748,35202-1001562-4,Muneeb Akhtar Sahib,"House 796, Street 7, Bahria Town, Lahore",Lahore,Punjab,2017-11-10,2017,29261332,943957,Filer,18887716,Business
FBR-2024-468249,35202-1001207-9,Maham Tariq,"House 594, Street 18, Barrage Road, Sukkur",Sukkur,Sindh,2024-02-19,2024,616672,2578,Non-Filer,120667,Salary
FBR-2020-870840,17301-1001607-9,Khalid Malik,"House 157, Street 9, Gulberg, Faisalabad",Faisalabad,Punjab,2020-02-23,2020,26081105,2005441,Filer,24294932,Unknown
FBR-2022-287121,54400-1000530-0,Usman Malik Sahib,"House 606, Street 2, Madina Town, Faisalabad",Faisalabad,Punjab,2022-03-01,2022,4366437,518139,Filer,6014429,Rental
FBR-2021-389291,54400-1001439-3,Bilal Ahmed,"House 105, Street 3, Saddar, Hyderabad",Hyderabad,Sindh,2021-09-11,2021,4449413,21923,Non-Filer,7180442,Salary
FBR-2019-611145,42101-1000048-6,Hira Shah,"House 976, Street 25, Gulgasht, Multan",Multan,Punjab,2019-03-25,2019,1039940,97793,Filer,682110,Business
FBR-2018-798345,17301-1000864-8,L. Khan,"House 864, Street 21, Saddar, Hyderabad",Hyderabad,Sindh,2018-01-27,2018,830322,1170,Non-Filer,221281,Rental
FBR-2020-786471,17301-1001899-3,Chaudhry Sana Iqbal,"House 23, Street 11, DHA Phase 2, Islamabad",Islamabad,Islamabad,2020-10-06,2020,2026419,245341,Filer,801496,Salary
FBR-2020-421146,54400-1001135-5,Danish Butt,"House 855, Street 22, New Pind, Sukkur",Sukkur,Sindh,2020-07-28,2020,2792411,197747,Filer,1498044,Salary
FBR-2017-834857,35202-1001575-5,W. Akram,"House 857, Street 18, DHA Phase 5, Lahore",Lahore,Punjab,2017-10-12,2017,447450,3339,Filer,165851,Freelance
FBR-2026-642400,17301-1000184-8,Sana Iqbal,"House 82, Street 12, D Ground, Faisalabad",Faisalabad,Punjab,2026-02-06,2026,1658068,5388,Non-Filer,644986,Salary
FBR-2022-749243,35202-1000227-9,Maham Tariq,"House 345, Street 15, Saddar, Peshawar",Peshawar,KPK,2022-10-02,2022,1227332,33,Non-Filer,327026,Agriculture
FBR-2020-512573,54400-1000884-8,S. Iqbal,"House 954, Street 24, Madina Town, Faisalabad",Faisalabad,Punjab,2020-05-23,2020,1325256,3138,Non-Filer,323702,Freelance
FBR-2016-341276,17301-1000627-9,K. Malik,"House 112, Street 29, Jinnah Town, Quetta",Quetta,Balochistan,2016-04-29,2016,924979,104978,Filer,397364,Agriculture
FBR-2025-679960,17301-1000505-5,Danish Butt,"House 667, Street 13, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2025-02-17,2025,13304920,1055675,Filer,24916291,Agriculture
FBR-2021-976273,33100-1001871-7,Fahad Mirza,"House 352, Street 12, Gulbahar, Peshawar",Peshawar,KPK,2021-01-10,2021,6526044,685535,Filer,581614,Business
FBR-2024-424384,61101-1000688-6,Asad Iqbal Sahib,"House 900, Street 32, Bosan Road, Multan",Multan,Punjab,2024-02-20,2024,5876650,393499,Filer,3023421,Salary
FBR-2026-482580,42101-1000238-6,Kamran Qureshi,"House 257, Street 16, Madina Town, Faisalabad",Faisalabad,Punjab,2026-10-07,2026,6197189,679341,Late-Filer,4548572,Unknown
FBR-2021-598748,17301-1000843-1,Hassan Khan,"House 358, Street 21, Madina Town, Faisalabad",Faisalabad,Punjab,2021-04-26,2021,2879423,188855,Filer,2416120,Unknown
FBR-2026-243371,17301-1000553-1,Kamran Qureshi,"House 219, Street 29, E-11, Islamabad",Islamabad,Islamabad,2026-09-20,2026,681571,66534,Filer,285600,Business
FBR-2024-310853,42101-1000454-8,Amna Chaudhry Sahib,"House 525, Street 10, DHA Phase 2, Islamabad",Islamabad,Islamabad,2024-01-12,2024,1465812,130106,Filer,766454,Agriculture
FBR-2024-408143,35202-1000850-0,Z. Ahmed,"House 93, Street 23, Hayatabad, Peshawar",Peshawar,KPK,2024-11-16,2024,2259125,5102,Non-Filer,1322625,Unknown
FBR-2018-229135,61101-1001569-3,Nida Hussain Sahib,"House 316, Street 28, Wapda Town, Gujranwala",Gujranwala,Punjab,2018-10-22,2018,594428,2157,Filer,1357397,Rental
FBR-2016-277274,61101-1000479-3,L. Khan,"House 60, Street 19, Bosan Road, Multan",Multan,Punjab,2016-04-25,2016,2380673,298814,Filer,1115138,Unknown
FBR-2025-122348,33100-1001955-5,Chaudhry Huma Ghani,"House 536, Street 9, Nazimabad, Karachi",Karachi,Sindh,2025-07-18,2025,8351102,16470,Non-Filer,10534425,Freelance
FBR-2021-109001,33100-1000200-0,Sara Ahmed,"House 420, Street 31, Madina Town, Faisalabad",Faisalabad,Punjab,2021-07-08,2021,1638725,204434,Filer,1011926,Freelance
FBR-2022-312119,54400-1000698-6,S. Butt,"House 866, Street 28, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2022-07-27,2022,5611865,694126,Filer,6990605,Freelance
FBR-2016-363179,33100-1000810-0,U. Malik,"House 589, Street 2, Hussainabad, Hyderabad",Hyderabad,Sindh,2016-12-08,2016,1085864,65487,Filer,217205,Unknown
FBR-2018-780302,42101-1001518-6,H. Shah,"House 432, Street 17, Bahria Town, Lahore",Lahore,Punjab,2018-04-07,2018,1277142,142026,Filer,142437,Rental
FBR-2025-140142,17301-1001877-9,Muneeb Akhtar,"House 515, Street 7, Model Town, Gujranwala",Gujranwala,Punjab,2025-05-04,2025,1267956,43,Non-Filer,1707178,Unknown
FBR-2019-153005,33100-1000738-6,Chaudhry Hassan Khan,"House 899, Street 3, New Pind, Sukkur",Sukkur,Sindh,2019-06-12,2019,352879,2797,Filer,102526,Business
FBR-2026-860121,17301-1000879-3,Bilal Ahmed Sahib,"House 966, Street 32, Military Road, Sukkur",Sukkur,Sindh,2026-03-11,2026,2691796,276638,Filer,2288772,Salary
